SQM,Bedrooms,HasYard,HasPool,Floors,SuburbType,NumPrevOwners,Made,HasStormProtector,Basement,Attic,Garages,HasStorageRoom,LivingRooms,Price
43434,1,Yes,Yes,2,Exclusive,8,2017,No,8320,3859,2,No,1,4353911.7
43524,3,No,No,1,Upper Class,10,2003,Yes,9143,5447,2,No,1,4354494.3
43503,5,Yes,No,1,Middle Class,8,2000,No,4752,6325,1,No,1,4357290
43552,3,No,No,2,Upper Class,5,2021,No,8136,590,1,Yes,2,4357922.1
43547,5,No,Yes,1,Exclusive,1,2016,No,5388,327,1,Yes,1,4358059.6
43571,4,Yes,No,2,Working Class,8,2015,No,5582,6231,2,No,2,4359454.5
43587,5,No,No,1,Exclusive,9,2005,No,8824,818,1,Yes,1,4360172.5
43496,5,Yes,Yes,1,Middle Class,7,2011,No,8954,8088,2,No,1,4360682.1
43579,2,Yes,No,2,Middle Class,4,2019,Yes,1392,6335,1,Yes,1,4361420.9
43501,5,Yes,Yes,2,Upper Class,9,2000,Yes,6972,9552,1,No,2,4361707
43621,2,No,No,2,Working Class,9,2010,Yes,9613,2783,2,No,2,4364041
43585,3,Yes,No,2,Middle Class,5,2020,Yes,6114,2484,1,No,2,4364529
43609,4,No,No,2,Middle Class,9,2005,Yes,3388,2353,0,Yes,2,4364910.5
43613,2,No,No,1,Exclusive,4,1993,Yes,2902,4897,1,Yes,1,4364937.3
43588,4,No,Yes,2,Working Class,9,1998,No,870,1415,2,Yes,1,4365377.8
43549,4,Yes,No,3,Working Class,6,2007,No,9607,1826,2,Yes,1,4365431.7
43586,2,Yes,No,3,Working Class,6,2015,No,6790,8376,2,No,2,4366236.5
43577,4,Yes,Yes,1,Exclusive,2,1993,No,6517,8852,1,Yes,2,4366538.3
43645,5,No,No,2,Middle Class,6,2002,Yes,7742,4371,1,Yes,2,4369168.2
43712,1,No,No,1,Middle Class,9,1996,Yes,5068,1344,1,No,2,4372014.6
43636,2,Yes,Yes,1,Upper Class,1,2007,No,4347,9943,1,No,1,4373848.7
43651,2,Yes,Yes,2,Upper Class,3,2005,Yes,7503,8481,2,Yes,2,4374012.5
43653,2,No,Yes,2,Middle Class,2,2012,Yes,5654,5531,1,Yes,1,4374203.2
43691,2,Yes,Yes,1,Middle Class,1,1993,No,834,9044,1,No,1,4375504.3
43665,3,No,Yes,1,Working Class,10,2004,No,9936,3646,1,Yes,1,4375632.4
43667,3,Yes,No,2,Exclusive,4,1993,No,1829,6224,0,Yes,1,4376408.3
43658,2,Yes,No,2,Upper Class,2,1998,Yes,3714,8402,2,Yes,2,4376638.8
43761,3,No,Yes,1,Working Class,10,2013,Yes,4391,298,1,Yes,1,4378702.3
43717,3,No,No,3,Middle Class,7,2002,Yes,4893,9700,1,Yes,1,4381556.2
43789,5,No,Yes,1,Working Class,5,2007,Yes,3713,789,2,Yes,2,4383378.7
43759,5,Yes,Yes,1,Upper Class,1,1999,No,3232,4447,1,Yes,2,4384655.9
43758,5,No,No,3,Middle Class,6,2008,No,9550,6177,1,No,1,4385098.8
43729,3,Yes,Yes,2,Upper Class,4,1990,No,6886,3231,1,No,1,4386441
43859,2,No,No,1,Middle Class,9,2021,No,35,3697,2,Yes,1,4386678.1
43776,2,No,Yes,2,Working Class,1,2007,No,4648,4449,1,Yes,1,4387370.7
43815,3,No,Yes,3,Exclusive,3,1995,Yes,4522,3360,1,Yes,1,4387387.5
43876,3,No,No,1,Working Class,7,1993,No,1242,9300,1,Yes,1,4388329.3
43843,2,No,Yes,3,Working Class,5,1990,Yes,7431,2814,2,Yes,1,4389604
43845,2,No,No,2,Middle Class,3,2019,Yes,302,867,2,Yes,1,4390445.9
43788,3,Yes,Yes,2,Working Class,1,2011,Yes,885,2918,2,Yes,2,4391540.1
43846,3,No,No,2,Exclusive,1,2005,No,827,3177,1,No,2,4391747.5
43907,2,No,No,1,Exclusive,3,2017,Yes,6877,3185,2,No,1,4392043.7
43890,5,No,No,2,Middle Class,7,2018,Yes,626,1088,1,No,2,4392741.8
43882,1,No,No,3,Upper Class,2,1996,Yes,3001,3084,2,No,1,4393079.6
43885,4,Yes,No,1,Working Class,7,2010,No,3497,5519,1,Yes,2,4393918
43891,2,No,Yes,1,Upper Class,9,2005,No,6242,2733,2,Yes,2,4394008.5
43912,4,No,No,2,Exclusive,7,1990,Yes,9333,843,2,No,1,4396083
43905,3,No,Yes,1,Middle Class,9,2014,Yes,1108,8561,0,Yes,1,4396172.4
43902,3,Yes,No,3,Middle Class,6,2020,Yes,5355,3508,1,Yes,2,4396635
43920,4,No,Yes,3,Upper Class,6,2003,Yes,7470,7023,1,Yes,2,4396723.3
43906,3,No,Yes,2,Exclusive,9,2013,Yes,3357,9036,2,No,1,4397835.3
43954,2,Yes,Yes,1,Upper Class,9,2003,Yes,3088,1388,2,No,2,4401306.3
44008,2,No,No,1,Upper Class,7,1992,No,894,4609,2,Yes,1,4402299.2
43872,2,Yes,Yes,3,Middle Class,9,1993,No,1295,9775,1,No,2,4402358.3
43944,2,Yes,No,2,Exclusive,5,2012,Yes,7466,6556,2,Yes,2,4403326.2
44002,3,Yes,No,1,Working Class,6,2017,Yes,2221,8306,1,Yes,2,4406097.7
43998,3,Yes,Yes,1,Upper Class,2,2002,No,5418,5713,2,No,1,4406193.2
44053,2,Yes,No,2,Exclusive,3,2004,No,,,,No,1,4413295.4
44064,4,No,Yes,2,Middle Class,4,2021,Yes,10000,8795,2,Yes,2,4413732.1
44075,3,Yes,Yes,1,Upper Class,2,2005,Yes,5450,1188,2,No,2,4416478.5
44129,2,No,No,1,Upper Class,7,1999,Yes,3272,8426,2,No,2,4416603.9
44175,3,No,No,1,Exclusive,9,1995,Yes,4000,5162,0,No,1,4418372.5
44120,3,No,Yes,2,Working Class,1,1994,No,1680,1125,1,Yes,2,4420400.4
44149,1,Yes,Yes,1,Middle Class,9,2017,Yes,4054,8018,1,No,1,4420910.7
44111,3,Yes,Yes,2,Upper Class,10,1992,Yes,8588,7962,2,Yes,1,4421849.2
44159,4,No,No,2,Middle Class,9,2020,No,5390,6958,2,Yes,2,4422962
44227,2,No,No,2,Middle Class,5,1999,Yes,1100,3132,0,Yes,1,4424786.9
44230,3,No,No,2,Middle Class,5,1991,Yes,7989,7466,1,Yes,1,4425260.1
44208,2,Yes,No,1,Working Class,9,1999,Yes,8253,4423,1,Yes,2,4425818.9
44247,4,No,No,2,Working Class,2,1992,No,5885,,2,No,1,4426084.2
44229,4,Yes,No,1,Exclusive,3,1993,Yes,9789,1111,1,No,1,4429834.3
44247,4,Yes,No,2,Middle Class,5,1995,Yes,5574,2304,1,No,2,4430620.5
44206,3,Yes,Yes,2,Working Class,2,1999,Yes,701,2440,1,Yes,1,4430871.9
44223,1,Yes,Yes,1,Middle Class,7,1998,Yes,5301,8483,0,Yes,1,4431171.8
44248,2,Yes,No,1,Middle Class,4,2018,No,2192,8309,2,Yes,2,4431469.8
44240,2,Yes,Yes,1,Middle Class,2,2009,Yes,906,5148,1,No,2,4432732.9
44304,1,No,Yes,1,Upper Class,10,1992,Yes,5065,9117,1,No,2,4433938.2
44251,1,No,Yes,1,Working Class,9,2007,No,7723,2912,1,No,2,4434233.7
44321,5,No,No,1,Working Class,1,2019,Yes,4890,1946,1,Yes,2,4434371.9
44244,5,Yes,Yes,1,Middle Class,3,1994,No,6431,242,2,No,1,4434431.4
44304,5,No,No,2,Upper Class,10,2002,No,5377,6303,0,Yes,1,4436179.2
44219,2,Yes,Yes,2,Working Class,5,1991,No,9721,4242,1,Yes,1,4436813.1
44317,2,No,Yes,2,Middle Class,3,2006,Yes,2182,906,0,No,2,4440293.6
44395,1,Yes,No,1,Upper Class,5,2012,No,8789,9504,2,Yes,1,4443692.2
44436,2,No,No,1,Upper Class,10,1992,No,5551,7874,1,No,1,4444815.2
44429,2,No,No,2,Middle Class,1,2016,No,3623,9418,0,Yes,1,4447469.6
44403,2,Yes,Yes,1,Exclusive,4,1990,Yes,9061,1742,1,No,1,4448474
44414,4,No,No,3,Upper Class,1,2003,No,8675,4871,2,Yes,1,4449908.3
44476,2,No,Yes,1,Exclusive,10,2013,No,9906,3023,0,No,1,4450503.3
44438,5,Yes,No,3,Exclusive,4,2014,Yes,6716,7562,2,No,2,4450823.4
44416,4,Yes,No,1,Middle Class,3,2001,No,2296,1554,1,No,2,4450953.1
44484,5,Yes,No,1,Middle Class,3,2005,No,3830,7477,0,Yes,1,4451848.5
44429,3,Yes,No,2,Middle Class,6,1990,No,7746,5877,1,Yes,2,4452099
44459,3,Yes,No,2,Working Class,5,1994,No,3300,9955,2,No,2,4452340.4
44475,5,No,Yes,1,Middle Class,9,1995,Yes,7786,7651,1,No,1,4452792.5
44479,1,Yes,No,1,Middle Class,3,2001,No,2952,8911,2,Yes,1,4453151.1
44487,5,No,Yes,2,Exclusive,9,1999,No,1393,5790,2,No,2,4453518.9
44461,5,Yes,Yes,1,Middle Class,6,2015,No,6427,9315,1,Yes,2,4454468.5
44509,3,Yes,No,1,Middle Class,3,2005,No,7221,7761,1,No,2,4454810.5
44539,2,No,No,1,Working Class,4,2007,Yes,3795,7571,1,No,1,4454837.7
44508,3,No,Yes,1,Upper Class,6,2008,Yes,9095,8497,2,Yes,2,4456584.8
44528,3,Yes,No,1,Middle Class,5,2015,No,4489,8417,2,Yes,1,4457099.5
44513,4,No,Yes,1,Working Class,7,2004,No,5258,9016,1,Yes,1,4457308.4
44513,4,No,Yes,1,Middle Class,4,2013,Yes,425,9967,2,No,1,4457776.3
44524,2,Yes,No,1,Middle Class,6,2011,No,2638,6133,0,Yes,1,4458898.1
44561,1,No,No,2,Middle Class,6,2002,Yes,1783,9281,2,Yes,1,4460766.2
44595,2,No,No,2,Middle Class,7,1998,No,5697,2652,1,Yes,2,4460946.8
44565,4,Yes,No,1,Working Class,8,2005,Yes,8312,1745,2,Yes,2,4463078.5
44593,5,No,Yes,1,Upper Class,10,2015,Yes,320,7934,1,Yes,1,4465177.5
44615,2,No,No,1,Upper Class,4,2012,No,128,9655,2,No,1,4465651.2
44638,2,No,Yes,1,Exclusive,5,1992,No,6730,1184,2,No,2,4466312.2
44584,5,Yes,No,3,Middle Class,9,1992,Yes,8073,6806,2,No,1,4468024.2
44589,3,Yes,Yes,2,Middle Class,6,2001,Yes,4247,1229,1,No,1,4468398.1
44626,3,Yes,Yes,1,Middle Class,8,2004,No,2047,8088,2,Yes,2,4468759.4
44633,5,Yes,No,2,Middle Class,10,2010,No,8183,3882,1,No,2,4470611
44670,3,Yes,Yes,1,Working Class,2,1992,Yes,8465,6459,1,Yes,2,4470923.2
44698,2,No,No,1,Middle Class,10,2003,No,10,3293,2,Yes,1,4473490.3
44637,2,No,Yes,2,Middle Class,10,2021,Yes,3965,6519,1,Yes,1,4473507.1
44653,2,No,Yes,2,Working Class,1,2002,No,9351,6088,1,No,1,4473832.2
44721,5,No,No,2,Upper Class,3,2013,Yes,5411,2349,1,Yes,2,4475605.3
44722,3,No,Yes,3,Middle Class,8,1992,Yes,6947,9309,2,No,2,4477117.2
44683,1,No,Yes,2,Middle Class,3,2009,No,4564,7610,2,Yes,2,4478099.9
44718,4,No,No,2,Middle Class,2,2008,Yes,2915,6977,0,Yes,1,4478514.8
44750,5,No,No,3,Exclusive,5,2018,Yes,8957,1252,0,Yes,1,4479097.8
44681,4,Yes,Yes,2,Working Class,7,1995,No,9413,3951,1,No,1,4480399.5
44726,4,No,Yes,2,Exclusive,7,1991,No,1142,6377,1,Yes,1,4480483.1
44728,1,Yes,No,2,Middle Class,10,1994,No,2593,4031,1,Yes,2,4482174.4
44731,5,Yes,Yes,2,Working Class,4,2000,No,5070,1022,1,No,1,4483007
44803,4,No,No,1,Exclusive,9,1990,Yes,9121,3098,1,Yes,1,4483091
44802,3,No,Yes,1,Exclusive,2,2009,Yes,7002,7560,1,No,1,4484085.9
44782,5,Yes,Yes,2,Upper Class,9,2003,No,8539,9957,1,No,1,4488135.3
44799,2,No,Yes,2,Working Class,5,2003,No,7341,4727,1,Yes,2,4489422.3
44854,2,Yes,No,2,Working Class,7,1997,Yes,5217,4224,1,No,1,4489439.7
44847,2,Yes,Yes,2,Exclusive,7,2012,No,7381,3335,2,Yes,1,4490655.2
44815,4,Yes,Yes,1,Working Class,5,1997,Yes,7217,6638,1,Yes,1,4490727.7
44838,3,Yes,No,2,Middle Class,5,2009,Yes,7048,6888,2,Yes,1,4491363.9
44836,5,No,Yes,2,Working Class,10,2000,No,8687,3522,2,No,1,4493247
44857,4,No,No,3,Working Class,7,1993,No,91,2269,1,No,2,4493359.3
44913,2,No,No,1,Exclusive,9,2015,No,6521,3690,2,Yes,2,4493550.5
44924,5,No,No,1,Upper Class,4,2000,Yes,8114,1613,2,No,1,4493620
44862,5,No,Yes,2,Upper Class,5,1992,No,9383,3076,2,No,1,4493882.2
44911,2,No,No,2,Exclusive,6,2001,Yes,8835,9875,1,Yes,1,4495840.1
44924,5,No,No,1,Upper Class,9,2015,No,3478,1948,0,No,2,4496017.5
44810,2,Yes,Yes,2,Exclusive,8,1999,Yes,154,2012,2,No,1,4496102.9
44859,5,Yes,No,3,Middle Class,1,2017,Yes,2158,2699,2,No,2,4496708.7
44966,3,No,No,1,Working Class,10,2020,No,5180,6140,1,Yes,2,4497556
44908,3,Yes,Yes,1,Upper Class,4,2008,No,8628,7440,1,Yes,1,4500929.8
44961,2,No,No,1,Middle Class,1,1997,Yes,3790,7685,2,Yes,2,4501549.7
44969,5,No,No,2,Upper Class,2,1995,No,438,3943,1,No,1,4502396.5
44917,5,Yes,Yes,2,Working Class,6,1994,No,5000,7850,2,No,1,4504064.4
44976,5,No,No,2,Upper Class,3,1997,Yes,9885,7473,1,Yes,1,4504969.7
44967,3,Yes,Yes,2,Upper Class,10,2002,No,19,5029,1,Yes,1,4505471.2
45016,1,No,No,2,Working Class,3,1994,Yes,2134,1180,0,Yes,1,4506049.4
45038,3,No,No,1,Exclusive,9,2020,No,4792,7709,2,No,1,4507412
44994,1,No,Yes,2,Exclusive,1,1997,Yes,970,3998,2,No,2,4507755.7
45066,2,No,No,2,Exclusive,5,2013,No,7092,6757,,Yes,1,4508367.3
45050,5,No,Yes,2,Middle Class,8,2013,No,5218,8217,0,No,1,4508695.3
44966,5,Yes,Yes,1,Exclusive,3,2009,No,3266,2525,1,Yes,2,4509078.9
45065,2,No,No,1,Upper Class,3,2003,Yes,3027,3361,1,Yes,1,4509900.3
44938,3,Yes,Yes,3,Upper Class,6,2007,Yes,4004,7451,2,Yes,1,4510650.7
45070,5,No,No,3,Exclusive,9,1997,No,1333,989,2,Yes,1,4510977.7
45008,2,Yes,Yes,1,Exclusive,2,2002,No,6870,9380,2,No,1,4511521.2
45179,2,No,No,1,Upper Class,8,2015,No,6509,4737,1,Yes,2,4519301.5
45049,2,Yes,Yes,2,Upper Class,10,2000,Yes,3486,2739,1,No,2,4519980
45140,2,No,No,2,Exclusive,8,1993,Yes,7134,1845,1,Yes,2,4520881.3
45184,5,No,No,2,Exclusive,5,2015,Yes,2234,8034,1,No,1,4521371.5
45125,4,Yes,Yes,2,Middle Class,2,2019,Yes,8160,6635,0,No,1,4522380.9
45149,1,No,No,2,Upper Class,2,2001,Yes,9113,2206,2,No,1,4522816.1
45091,4,Yes,Yes,2,Exclusive,3,2010,Yes,285,2887,2,No,1,4523785
45199,3,Yes,Yes,1,Exclusive,9,2017,No,6758,9915,1,Yes,1,4525009.7
45181,4,Yes,Yes,1,Upper Class,8,1994,No,6735,8600,1,No,2,4525938.4
45209,3,No,Yes,1,Upper Class,4,2008,Yes,9292,6554,2,No,2,4526043.8
45206,2,Yes,Yes,1,Middle Class,8,2014,No,2724,7920,2,No,1,4527173.4
45242,2,No,No,2,Upper Class,9,2003,No,529,4812,0,Yes,2,4527632.3
45215,5,Yes,No,1,Upper Class,8,2007,No,5896,4706,2,No,1,4528000.7
45248,5,Yes,No,3,Middle Class,10,2013,No,7958,3754,2,Yes,1,4530134.3
45234,2,No,Yes,1,Middle Class,10,1997,Yes,3683,4667,2,No,2,4530621.7
45229,5,No,Yes,2,Middle Class,10,2004,Yes,5560,2896,1,No,1,4531305.4
45273,4,Yes,No,1,Upper Class,6,2007,No,328,7011,1,No,1,4531464.7
45271,1,No,No,2,Upper Class,2,2016,Yes,2268,6212,2,No,2,4533164.6
45305,3,No,No,2,Working Class,3,2001,Yes,6427,305,2,No,2,4533446.1
45278,5,Yes,No,1,Upper Class,2,2000,No,4086,5104,1,No,1,4533893
45273,3,No,Yes,1,Upper Class,10,2007,No,139,1024,2,No,1,4535019.7
45301,2,Yes,No,1,Middle Class,5,2001,No,7672,997,1,No,2,4535094.1
45324,3,No,No,2,Upper Class,1,2014,Yes,1256,1266,2,No,1,4536393.4
45285,2,Yes,Yes,1,Exclusive,2,2008,No,7229,6392,2,Yes,2,4537104.8
45323,2,Yes,Yes,2,Exclusive,7,1999,Yes,4067,1691,2,No,1,4537806.9
45330,2,Yes,No,1,Middle Class,7,2018,Yes,7772,3200,2,Yes,1,4538131.8
45248,3,Yes,Yes,3,Exclusive,9,2008,Yes,5903,5632,1,Yes,1,4540276.8
45339,2,Yes,Yes,2,Upper Class,5,1993,No,1593,8663,1,Yes,1,4541883.3
45383,4,Yes,Yes,1,Working Class,2,1999,Yes,9672,5987,2,No,1,4542972.9
45381,4,Yes,No,1,Exclusive,4,2006,No,4163,8355,2,Yes,2,4543365.6
45426,4,No,No,1,Working Class,7,1994,Yes,3929,151,1,Yes,2,4543837.4
45390,2,Yes,Yes,2,Middle Class,7,2011,No,4896,2474,2,Yes,2,4545301.1
45370,3,Yes,Yes,1,Upper Class,5,2011,Yes,7717,5701,1,No,2,4545472.1
45406,3,Yes,No,2,Exclusive,9,1998,Yes,9302,4165,2,No,2,4545686.8
45452,2,No,No,1,Exclusive,3,1992,Yes,2811,9474,2,No,1,4546984.2
45403,2,Yes,Yes,1,Exclusive,7,2002,Yes,6257,4430,1,No,2,4547042.2
45430,5,Yes,No,2,Exclusive,4,1999,No,3881,5814,2,No,2,4549681.9
45464,1,No,Yes,1,Middle Class,5,2021,Yes,9971,7192,1,No,2,4549774.1
45440,4,No,Yes,3,Upper Class,10,2002,No,9249,7129,1,No,1,4550279.2
45455,5,Yes,No,2,Exclusive,1,1991,No,5671,954,2,Yes,1,4550968.1
45467,5,No,Yes,1,Exclusive,9,2006,No,368,757,0,Yes,2,4551038.6
45441,2,Yes,No,2,Middle Class,5,2004,Yes,8121,2996,2,No,2,4552319.4
45521,3,No,No,1,Exclusive,9,1991,Yes,8643,2999,2,No,2,4554205.1
45506,5,No,Yes,2,Middle Class,1,2016,Yes,5264,4245,2,No,2,4556396.6
45553,2,No,No,1,Working Class,8,2009,Yes,6510,5721,1,No,2,4557358.9
45524,4,Yes,No,1,Middle Class,6,1993,Yes,3579,3982,0,No,1,4557896.3
45521,2,Yes,No,1,Upper Class,3,2009,Yes,4128,1219,1,Yes,2,4558227.9
45511,2,Yes,No,1,Middle Class,4,2013,Yes,3373,694,2,Yes,1,4558309.3
45524,5,Yes,No,2,Middle Class,5,2013,No,4940,8585,2,No,2,4562413.3
45587,2,Yes,No,1,Exclusive,6,2010,No,8068,345,1,Yes,1,4563744
45580,5,Yes,Yes,3,Upper Class,6,2015,Yes,2481,9869,1,No,1,4569449.5
45620,3,Yes,Yes,2,Upper Class,5,2002,Yes,2875,8627,2,Yes,1,4572312.2
45692,2,No,No,2,Middle Class,10,2021,Yes,145,9956,0,No,1,4572466.1
45681,1,Yes,No,3,Working Class,8,2013,Yes,2800,5238,1,No,2,4575079.3
45739,4,Yes,No,2,Middle Class,1,2005,No,5377,2146,1,Yes,2,4576141.5
45690,5,Yes,No,2,Exclusive,6,1992,No,1332,3533,0,No,2,4578301.2
45747,5,No,No,1,Exclusive,4,1992,Yes,7612,4305,1,Yes,2,4579479.2
45746,5,No,No,2,Middle Class,3,2009,Yes,2589,8033,1,Yes,2,4580036.9
45737,5,Yes,Yes,1,Exclusive,5,2011,No,7396,5189,0,Yes,1,4580439.1
45647,2,Yes,Yes,3,Exclusive,4,2019,Yes,3554,9429,2,No,2,4580938.9
45738,2,Yes,Yes,2,Exclusive,10,2021,No,5941,5641,1,No,2,4583032.1
45732,5,Yes,Yes,1,Upper Class,2,2011,Yes,7868,2299,1,No,2,4583088.1
45730,2,No,Yes,3,Middle Class,9,1998,Yes,1919,9706,0,No,2,4583276.8
45790,2,Yes,Yes,1,Middle Class,10,2015,Yes,7987,9541,2,No,1,4583445.5
45803,2,No,Yes,1,Middle Class,7,1997,No,1749,9521,1,No,1,4583642.7
45781,2,No,Yes,1,Middle Class,2,2014,Yes,927,1553,2,No,2,4584350.4
45857,2,No,No,1,Exclusive,4,1995,Yes,7629,7781,2,No,2,4588987.5
45827,4,Yes,Yes,2,Exclusive,7,2006,No,2199,5768,1,Yes,2,4590725.6
45860,5,Yes,Yes,1,Upper Class,4,2019,Yes,1307,7015,1,Yes,1,4591104.9
45889,2,No,Yes,1,Exclusive,10,2021,No,9483,4589,1,No,1,4593571.1
45867,5,Yes,Yes,1,Working Class,6,2019,No,6109,4568,0,Yes,1,4594103.9
45939,3,No,No,1,Working Class,6,1994,Yes,7483,4789,1,No,1,4594654.4
45859,1,No,Yes,2,Upper Class,2,2008,Yes,3926,3239,1,No,2,4595196.8
45947,2,No,No,1,Middle Class,7,1999,No,91,4894,0,No,1,4595814.9
45893,1,Yes,No,1,Upper Class,10,2017,No,8584,1089,1,Yes,1,4596499.7
45958,2,No,Yes,1,Upper Class,10,2002,No,4200,5699,0,No,1,4597561.2
45885,2,Yes,Yes,2,Middle Class,10,2011,No,5879,1488,1,Yes,2,4598304.1
45955,3,Yes,No,1,Exclusive,4,1998,No,6156,5233,1,No,1,4599926.8
45979,3,No,Yes,1,Exclusive,5,2004,Yes,7620,4487,1,No,2,4600373.4
45868,4,Yes,Yes,2,Middle Class,7,1994,Yes,7668,9908,1,No,2,4600708.4
45946,2,No,No,2,Upper Class,2,2001,Yes,11,3607,1,Yes,2,4601566.1
45992,2,Yes,No,1,Upper Class,4,2009,Yes,5123,4466,2,Yes,1,4602074.9
46010,4,No,No,2,Working Class,3,2013,Yes,5335,8943,1,Yes,1,4602587.3
45916,5,Yes,Yes,2,Middle Class,5,2009,Yes,4561,5252,1,No,2,4603170.9
45985,2,No,No,2,Working Class,1,2008,Yes,9524,8230,2,Yes,2,4604960.8
46042,3,No,No,2,Exclusive,8,2015,No,,9506,2,No,1,4605791.5
45963,2,No,Yes,2,Exclusive,8,2019,No,1367,3163,2,No,1,4607265.9
45989,5,Yes,Yes,2,Middle Class,5,2008,Yes,5937,6394,1,Yes,1,4611619.8
46018,3,Yes,Yes,1,Middle Class,2,1993,Yes,6161,6233,0,No,1,4612424.3
46068,5,Yes,No,1,Working Class,4,2011,No,3647,9609,2,Yes,2,4614136.1
46131,2,No,Yes,1,Upper Class,9,2013,Yes,8713,7161,2,Yes,1,4616542.3
46119,2,No,Yes,2,Upper Class,1,1998,Yes,9174,3376,2,Yes,2,4619757.8
46131,2,Yes,Yes,1,Working Class,6,2005,Yes,7725,7497,1,No,2,4619824.5
46183,1,Yes,No,1,Exclusive,4,2007,No,735,1122,2,No,1,4621605.7
46135,2,Yes,Yes,1,Exclusive,2,1990,Yes,623,5081,0,No,2,4621995
46195,4,No,No,2,Exclusive,9,1990,Yes,4603,2901,2,No,2,4622073
46134,4,Yes,Yes,1,Working Class,6,2004,Yes,7647,3828,2,Yes,2,4624090.4
46132,5,Yes,No,3,Working Class,7,1993,Yes,7242,4824,2,No,2,4624268.3
46128,3,Yes,Yes,2,Working Class,4,1996,No,7069,270,2,Yes,2,4624665.6
46204,1,No,Yes,2,Working Class,10,1997,No,8771,4753,0,No,1,4627498.7
46211,3,Yes,No,2,Exclusive,5,2003,Yes,6159,9676,2,No,2,4629859.3
46187,3,No,Yes,2,Upper Class,7,1998,No,3100,1081,1,No,1,4630712.8
46219,5,Yes,No,2,Middle Class,9,2012,Yes,4624,4445,1,No,2,4631239.2
46195,4,No,Yes,3,Middle Class,5,1997,Yes,6354,2252,2,Yes,2,4631767.7
46301,5,No,No,2,Upper Class,7,1991,No,7625,9075,1,No,1,4631982.1
46276,2,No,Yes,2,Exclusive,5,2004,No,9148,4860,2,No,2,4632070.4
46322,4,No,No,1,Middle Class,5,2005,Yes,8312,6675,1,No,1,4632807.5
46227,2,Yes,Yes,1,Middle Class,8,1993,No,648,5911,2,No,1,4632832.3
46291,5,No,Yes,1,Middle Class,6,2018,No,5437,9142,2,No,2,4633898.8
46317,2,No,No,2,Exclusive,6,2010,No,3009,2790,2,Yes,1,4634439
46292,1,Yes,No,1,Middle Class,10,1992,Yes,6387,6081,1,No,2,4635389.2
46282,2,Yes,Yes,1,Middle Class,2,2009,Yes,3137,8674,2,No,2,4635687.9
46349,4,No,No,1,Exclusive,9,2005,No,8950,1604,0,Yes,2,4636590.5
46301,3,Yes,No,1,Upper Class,2,2018,Yes,8001,3841,1,Yes,2,4637166.8
46313,5,No,Yes,1,Exclusive,3,1998,Yes,7861,5872,2,No,2,4638363.8
46317,5,No,Yes,2,Working Class,3,2015,Yes,6303,204,2,Yes,1,4638805.5
46226,2,Yes,Yes,2,Upper Class,8,2006,Yes,5465,1316,2,Yes,2,4638847.6
46308,4,No,No,3,Middle Class,5,2009,No,2825,3246,2,No,1,4639736.9
46367,4,Yes,Yes,1,Working Class,1,2014,Yes,3806,7241,1,Yes,2,4641159.4
46336,1,Yes,Yes,1,Upper Class,6,2009,Yes,2133,152,2,Yes,1,4643781.9
46422,2,Yes,No,1,Exclusive,9,2016,No,2768,3137,1,Yes,2,4645311.6
46390,2,Yes,No,2,Middle Class,5,2010,Yes,6706,5122,2,Yes,2,4645999
46421,3,Yes,No,1,Working Class,7,2021,Yes,1517,7148,1,No,2,4646143.1
46367,3,Yes,No,2,Exclusive,8,2017,Yes,4360,4624,0,No,2,4648492.7
46445,5,Yes,Yes,1,Middle Class,5,2011,No,5873,2599,2,No,2,4648828.1
46356,2,Yes,Yes,2,Upper Class,6,2007,Yes,4688,7566,2,No,2,4648974.7
46470,2,No,No,1,Upper Class,6,2012,No,3805,5285,1,No,1,4650661.2
46413,2,Yes,Yes,1,Middle Class,4,2002,No,1579,9465,1,No,2,4652547.2
46509,2,No,No,1,Middle Class,5,2002,Yes,5237,6170,1,Yes,2,4653392.2
46463,3,Yes,No,2,Middle Class,6,2009,Yes,3911,7132,1,Yes,2,4653602.9
46505,4,Yes,No,1,Upper Class,2,2013,No,8982,9287,2,No,2,4654841.3
46540,2,No,No,2,Exclusive,7,2009,Yes,5740,2401,2,No,1,4656975.9
46478,1,Yes,Yes,1,Working Class,2,2003,Yes,1813,354,2,No,2,4657996.3
46572,5,No,No,1,Middle Class,4,1993,Yes,6035,7454,2,Yes,2,4658899.3
46536,3,No,No,2,Middle Class,5,1997,No,1768,1809,2,No,2,4660099.7
46532,2,No,No,2,Exclusive,8,2000,No,5004,7171,0,No,2,4661805
46525,2,Yes,Yes,2,Middle Class,10,1999,Yes,8748,9734,1,Yes,2,4662730.9
46585,4,No,No,3,Working Class,6,1990,Yes,4670,2935,2,Yes,2,4662821
46558,3,No,Yes,1,Working Class,5,2009,Yes,3828,8690,0,No,2,4663394.9
46666,5,No,No,1,Middle Class,10,2011,No,3128,7531,1,No,1,4668103.1
46644,1,No,No,2,Exclusive,9,2017,Yes,1862,3938,1,No,1,4668991.7
46658,1,No,Yes,2,Upper Class,3,1996,No,3637,9555,2,No,1,4673368.6
46716,5,No,No,2,Upper Class,5,2008,Yes,1361,6855,1,No,1,4674140.8
46701,3,No,No,2,Middle Class,2,2009,Yes,4847,7520,2,Yes,1,4674499.9
